id;price;speed;hd;ram;screen;cd;multi;premium;ads;trend
581;5530;66;130;4;14;yes;no;yes;176;5
582;1686;33;340;8;14;no;no;yes;176;4
583;2273;50;540;8;17;no;no;yes;176;2
584;3099;66;250;8;15;no;no;yes;176;3
585;2511;33;540;8;17;no;no;yes;176;2
586;1752;66;170;4;14;yes;no;yes;176;2
587;2752;33;452;16;14;no;no;yes;176;2
588;4342;25;170;4;14;no;no;yes;176;3
589;2076;33;170;4;15;no;no;yes;176;1
590;4272;66;170;4;15;no;no;yes;176;5
591;5524;33;250;8;15;no;no;yes;176;3
592;2068;33;250;4;15;no;no;yes;176;5
593;5135;33;452;16;15;no;no;yes;176;4
594;2801;66;130;4;14;no;no;yes;176;4
595;3780;66;214;4;14;no;no;yes;176;1
596;1787;25;80;4;14;yes;no;yes;176;3
597;3449;33;540;8;14;no;no;yes;176;6
598;2428;66;340;8;15;no;no;yes;176;1
599;3471;66;214;4;14;no;no;yes;176;2
600;5216;25;120;4;14;no;no;no;176;2
601;4185;66;230;8;14;no;no;yes;176;4
602;4424;25;452;16;14;no;no;yes;176;1
603;4809;50;212;4;14;no;no;yes;176;5
604;4404;25;452;16;15;no;no;yes;176;3
605;2893;25;120;4;14;no;no;no;176;2
606;2181;33;107;2;15;no;no;yes;176;4
607;2621;66;245;8;14;no;no;yes;176;2
608;1832;33;107;2;14;no;no;yes;176;2
609;3949;33;250;8;15;no;no;yes;176;4
610;2449;66;107;2;14;no;no;yes;176;3
611;5188;66;452;16;14;no;no;yes;176;5
612;4045;66;527;4;15;no;no;no;176;4
613;5072;66;340;8;15;no;no;yes;176;1
614;2783;33;340;8;14;no;no;yes;176;6
615;4471;33;120;4;14;no;no;no;176;2
616;4228;66;1000;16;14;no;no;yes;176;1
617;1542;66;240;4;15;no;no;yes;176;3
618;2528;33;250;8;15;no;no;yes;176;3
619;1523;50;214;4;15;no;no;yes;176;6
620;4287;33;130;4;14;no;no;yes;176;5
621;1685;50;250;8;17;no;no;yes;176;3
622;3441;66;170;4;14;no;no;yes;176;1
623;1629;33;450;8;14;no;no;yes;176;4
624;2923;33;250;8;14;no;no;yes;176;6
625;4696;33;120;4;14;no;no;no;176;6
626;5488;66;500;8;15;no;no;yes;176;5
627;2042;66;340;8;15;no;no;yes;176;4
628;2958;66;250;4;14;no;no;yes;176;1
629;1761;33;250;4;14;no;no;yes;176;5
630;5181;33;212;8;14;yes;no;yes;176;5
631;2445;50;107;2;14;no;no;yes;176;1
632;1729;33;212;4;14;no;no;yes;176;3
633;2611;33;214;4;14;no;no;yes;176;3
634;2657;25;170;4;14;no;no;yes;176;3
635;4478;33;130;4;14;yes;no;yes;176;5
636;4419;33;170;4;14;no;no;yes;176;5
637;2804;50;250;8;15;no;no;yes;176;6
638;5580;25;170;4;14;no;no;yes;176;4
639;5242;33;214;4;15;no;no;yes;176;2
640;5101;50;340;8;14;no;no;yes;176;6
641;1914;25;80;4;15;no;no;yes;176;3
642;1622;33;250;8;17;no;no;yes;176;2
643;2493;25;120;4;14;no;no;no;176;5
644;2218;50;452;16;15;no;no;yes;176;6
645;4693;50;170;4;15;no;no;yes;176;1
646;4462;33;345;16;17;yes;no;yes;176;1
647;3875;50;452;16;14;no;no;yes;176;3
648;3491;66;340;8;14;no;no;yes;176;3
649;3502;33;212;8;15;no;no;yes;176;5
650;1752;33;170;4;15;no;no;yes;176;6
651;4481;25;340;8;14;no;no;yes;176;2
652;4820;50;320;8;14;no;no;yes;176;4
653;2322;33;340;8;15;no;no;yes;176;4
654;2898;50;340;8;14;no;no;yes;176;1
655;4245;33;107;2;15;no;no;yes;176;3
656;2596;33;245;8;14;yes;no;yes;176;5
657;3062;50;250;8;17;no;no;yes;176;3
658;3232;33;107;2;14;no;no;yes;176;6
659;5386;50;212;8;15;yes;no;yes;176;4
660;1686;50;250;8;15;no;no;yes;176;2
661;2559;66;345;16;17;yes;no;yes;176;4
662;2493;50;214;4;14;no;no;yes;176;4
663;3622;50;250;8;15;no;no;yes;176;2
664;4040;33;214;4;15;no;no;yes;176;5
665;2118;33;240;4;15;no;no;yes;176;2
666;2941;66;527;8;15;no;no;no;176;1
667;2564;33;345;16;15;no;no;yes;176;1
668;4863;50;240;4;15;no;no;yes;176;3
669;2705;50;170;4;14;no;no;yes;176;5
670;3766;33;450;4;14;no;no;yes;176;4
671;2625;66;250;8;15;no;no;yes;176;4
672;3254;66;345;16;15;no;no;yes;176;3
673;4914;66;500;8;14;no;no;yes;176;6
674;2760;66;340;16;15;yes;no;yes;176;6
675;2611;66;250;8;14;no;no;yes;176;5
676;3718;33;340;8;15;no;no;yes;176;5
677;3015;66;250;8;17;no;no;yes;176;3
678;2392;33;170;4;14;yes;no;yes;176;3
679;4011;50;450;8;14;no;no;yes;176;6
680;4383;50;107;2;14;no;no;yes;176;1
681;4812;33;250;8;17;no;no;yes;176;6
682;2662;33;170;4;14;no;no;yes;176;2
683;2919;25;340;8;15;no;no;yes;176;5
684;3746;66;500;8;14;yes;no;yes;176;4
685;3702;66;107;2;14;no;no;yes;176;5
686;2189;33;340;8;14;no;no;yes;176;2
687;5539;66;540;8;17;no;no;yes;176;2
688;5309;50;540;8;14;no;no;yes;176;2
689;3094;33;250;8;15;no;no;yes;176;6
690;3505;66;540;8;14;no;no;yes;176;1
691;2937;50;230;4;14;no;no;yes;176;4
692;3048;50;250;8;15;no;no;yes;176;3
693;4742;66;214;4;15;no;no;yes;176;3
694;4486;33;452;16;14;no;no;yes;176;4
695;4292;25;107;2;14;no;no;yes;176;2
696;4714;33;250;4;14;no;no;yes;176;5
697;3913;50;340;8;15;no;no;yes;176;4
698;2438;25;120;4;14;no;no;no;176;3
699;4561;33;345;16;15;yes;no;yes;176;3
700;2837;25;80;4;14;no;no;yes;176;5
701;4725;50;250;4;14;no;no;yes;176;3
702;5055;33;120;4;14;no;no;no;176;5
703;5437;33;245;8;14;no;no;yes;176;6
704;3415;66;452;16;15;no;no;yes;176;5
705;4904;25;214;4;15;no;no;yes;176;4
706;5135;33;214;4;14;no;no;yes;176;5
707;3634;66;345;16;15;yes;no;yes;176;2
708;1930;33;250;4;14;no;no;yes;176;6
709;4694;25;214;4;14;no;no;yes;176;4
710;4674;50;170;4;14;yes;no;yes;176;2
711;1505;25;452;16;14;no;no;yes;176;1
712;3638;50;250;8;15;no;no;yes;176;4
713;1761;33;107;2;15;no;no;yes;249;6
714;1641;50;450;8;15;no;no;yes;249;1
715;5022;66;107;2;14;no;no;yes;249;2
716;1772;25;107;2;14;no;no;yes;249;3
717;3336;66;345;16;15;no;no;yes;249;3
718;5120;33;345;16;17;no;no;yes;249;3
719;4652;66;545;8;14;no;no;yes;249;5
720;1681;66;450;8;17;no;no;yes;249;3
721;1706;33;1370;8;14;no;no;yes;249;6
722;1625;25;214;4;15;no;no;yes;249;3
723;2029;66;245;8;14;yes;no;yes;249;5
724;3201;66;214;4;14;no;no;yes;249;3
725;4215;66;340;4;14;no;no;yes;249;3
726;3385;66;107;2;14;no;no;yes;249;6
727;2404;33;250;8;15;no;no;yes;249;5
728;5011;33;452;16;14;no;no;yes;249;2
729;5240;33;545;8;14;no;no;yes;249;4
730;5494;33;230;4;14;no;no;yes;249;2
731;1648;33;230;4;14;no;no;yes;249;2
732;2146;25;170;4;14;yes;no;yes;249;2
733;3122;33;214;8;14;no;no;yes;249;5
734;5212;50;210;4;15;no;no;yes;249;2
735;1847;25;107;2;15;no;no;yes;249;6
736;2181;33;107;2;14;no;no;yes;249;1
737;3332;33;212;4;14;yes;no;yes;249;3
738;4967;33;250;8;15;no;no;yes;249;5
739;2779;25;452;16;14;no;no;yes;249;3
740;3884;66;450;16;15;yes;no;yes;249;2
741;5254;50;452;16;14;no;no;yes;249;3
742;2786;66;107;2;14;no;no;yes;249;6
743;2415;33;107;2;15;no;no;yes;249;2
744;4560;33;250;8;14;no;no;yes;249;1
745;5185;33;250;4;14;yes;yes;yes;249;3
746;2616;66;345;16;17;yes;no;yes;249;5
747;4467;25;340;8;14;no;no;yes;249;6
748;3354;33;107;2;14;no;no;yes;249;6
749;3596;33;107;2;14;no;no;yes;249;4
750;2002;66;340;8;14;no;no;yes;249;5
751;4853;33;170;4;14;no;no;yes;249;3
752;4720;33;340;8;17;no;no;yes;249;1
753;1755;25;214;4;14;no;no;yes;249;2
754;5078;25;452;16;14;yes;no;yes;249;5
755;3071;33;250;8;17;no;no;yes;249;5
756;4699;33;245;8;14;no;no;yes;249;1
757;2735;25;120;4;14;no;no;no;249;4
758;2002;66;250;8;17;no;no;yes;249;5
759;3715;33;107;2;14;no;no;yes;249;1
760;2655;33;120;4;14;no;no;no;249;6
761;5580;50;170;4;14;yes;yes;yes;249;6
762;5325;25;107;2;14;no;no;yes;249;2
763;2344;33;250;4;14;no;no;yes;249;1
764;3072;33;345;16;15;yes;no;yes;249;3
765;2061;25;170;4;14;no;no;yes;249;1
766;3704;50;107;2;14;no;no;yes;249;5
767;2297;25;452;16;14;no;no;yes;249;4
768;5509;25;170;4;14;no;no;yes;249;1
769;3178;66;210;4;14;yes;no;yes;249;3
770;3777;66;450;8;15;yes;no;yes;249;1
771;3117;25;340;8;14;no;no;yes;249;3
772;2716;66;214;4;14;no;no;yes;249;2
773;2926;33;345;16;17;yes;no;yes;249;2
774;4232;33;452;16;15;no;no;yes;249;3
775;4767;33;345;16;15;no;no;yes;249;3
776;5041;33;340;8;14;no;no;yes;249;5
777;3489;33;214;4;14;no;no;yes;249;1
778;4121;33;130;4;14;no;no;yes;249;1
779;4977;33;452;16;14;no;no;yes;249;1
780;5323;50;452;8;14;no;no;yes;249;5
781;4892;33;250;4;15;yes;yes;yes;249;2
782;4405;50;214;4;15;no;no;yes;249;1
783;2026;66;452;16;15;no;no;yes;249;5
784;2015;33;340;8;14;no;no;yes;249;3
785;3402;33;245;8;14;yes;no;yes;249;4
786;4997;33;212;8;14;yes;no;yes;249;4
787;4929;66;214;4;14;yes;no;yes;249;6
788;1960;33;340;8;14;yes;no;yes;249;5
789;4367;66;210;4;14;no;no;yes;249;3
790;1815;50;452;16;14;no;no;yes;249;1
791;1757;50;214;4;14;no;no;yes;249;4
792;5103;66;340;16;15;yes;no;yes;249;6
793;4681;33;170;4;14;yes;yes;yes;249;4
794;3467;66;340;8;17;yes;no;yes;249;1
795;2147;25;107;4;14;no;no;yes;249;4
796;4847;33;452;8;14;no;no;yes;249;1
797;5420;33;452;16;14;no;no;yes;249;5
798;5092;33;214;4;14;no;no;yes;249;3
799;2289;33;452;16;14;no;no;yes;249;6
800;2784;33;340;8;15;no;no;yes;249;2
801;3758;33;240;4;14;no;no;no;249;5
802;2726;50;452;16;14;no;no;yes;249;5
803;3104;50;230;4;14;yes;yes;yes;249;4
804;4205;66;450;8;17;no;no;yes;249;4
805;2920;50;130;4;14;no;no;yes;249;3
806;3551;50;340;8;14;yes;no;yes;249;5
807;2964;50;214;4;14;no;no;yes;249;1
808;4804;33;340;8;14;no;no;yes;249;6
809;1648;66;250;8;15;yes;no;yes;249;4
810;4900;25;120;4;14;no;no;no;249;3
811;2216;50;340;8;14;no;no;yes;249;1
812;4360;33;107;2;14;no;no;yes;249;2
813;3946;66;170;4;14;no;no;yes;249;4
814;5417;50;452;16;14;yes;no;yes;249;6
815;2109;33;170;4;14;no;no;yes;249;1
816;5571;25;107;2;14;no;no;yes;249;3
817;4046;50;340;8;14;no;no;yes;249;2
818;4103;33;130;4;14;yes;no;yes;249;4
819;2701;25;107;2;14;no;no;yes;249;1
820;3706;50;214;4;14;no;no;yes;249;4
821;3942;50;340;8;14;yes;no;yes;249;5
822;2179;66;340;8;14;yes;no;yes;249;3
823;2814;66;250;8;15;no;no;yes;249;3
824;3231;50;340;8;15;no;no;yes;249;3
825;3521;25;452;16;15;no;no;yes;249;2
826;3016;33;107;2;14;no;no;yes;249;1
827;2529;50;130;4;14;no;no;yes;249;1
828;4380;50;214;4;14;no;no;yes;249;2
829;4330;33;107;2;14;yes;no;yes;249;3
830;4229;66;345;16;15;yes;no;yes;249;5
831;2529;66;540;8;15;no;no;yes;249;2
832;2984;33;214;4;14;yes;no;yes;249;2
833;2039;33;214;4;14;no;no;yes;249;1
834;3965;33;212;8;15;no;no;yes;249;2
835;2142;33;210;4;15;no;no;yes;249;5
836;1658;66;170;4;14;yes;yes;yes;249;2
837;4736;50;452;16;15;no;no;yes;249;5
838;2225;33;340;8;14;no;no;yes;249;2
839;2631;33;130;4;14;no;no;yes;249;4
840;5476;50;250;8;15;no;no;yes;249;1
841;3626;66;527;8;15;no;no;no;249;1
842;5096;66;250;8;15;no;no;yes;249;3
843;4377;66;500;8;14;no;no;yes;249;2
844;2830;25;452;16;14;no;no;yes;249;5
845;2976;50;340;8;14;no;no;yes;249;5
846;2492;25;107;2;14;yes;no;yes;249;1
847;5516;33;214;4;14;no;no;yes;249;2
848;3359;66;250;4;14;yes;yes;yes;249;5
849;2987;25;170;4;14;no;no;yes;249;4
850;2007;33;214;4;14;no;no;yes;249;4
851;4299;25;170;4;14;no;no;yes;249;2
852;3718;25;340;8;14;yes;no;yes;249;6
853;4389;66;452;8;14;no;no;yes;249;1
854;2709;33;120;4;14;no;no;no;249;2
855;2874;33;452;16;14;yes;no;yes;249;3
856;3856;50;340;8;15;no;no;yes;249;5
857;4916;25;214;4;14;no;no;yes;249;4
858;3076;33;170;4;14;no;no;yes;249;6
859;2512;66;107;2;15;no;no;yes;249;3
860;2619;25;340;8;14;no;no;yes;249;2
861;2569;33;340;8;14;no;no;yes;249;5
862;3505;50;170;4;14;no;no;yes;249;1
863;5094;66;250;4;14;no;no;yes;249;2
864;2699;66;214;4;15;no;no;yes;249;1
865;1520;66;500;8;14;yes;no;yes;249;5
866;4630;50;107;2;14;no;no;yes;249;5
867;3818;66;210;4;15;no;no;yes;249;5
868;5425;66;340;8;14;no;no;yes;249;4
869;3463;50;340;8;15;yes;no;yes;249;6
870;4273;33;340;8;14;no;no;yes;249;1
871;2846;50;107;2;14;no;no;yes;249;5
872;4682;50;107;2;14;yes;no;yes;249;3
873;2268;33;340;8;15;no;no;yes;249;6
874;2283;33;214;4;15;no;no;yes;249;5
875;3107;66;120;4;14;no;no;no;249;3
876;4823;33;340;8;14;no;no;yes;249;5
877;2938;66;250;8;15;no;no;yes;249;6
878;2323;33;214;4;14;no;no;yes;249;2
879;3729;66;107;2;14;no;no;yes;249;2
880;3755;66;250;8;15;no;no;yes;249;1
881;5509;66;250;8;14;no;no;yes;249;6
882;3979;66;345;16;17;no;no;yes;249;5
883;2192;50;170;4;14;no;no;yes;249;4
884;2949;66;340;8;15;yes;no;yes;249;6
885;1864;66;452;16;14;no;no;yes;249;6
886;2990;33;230;4;14;no;no;yes;249;4
887;3893;50;240;4;14;no;no;no;249;4
888;2714;66;452;16;14;no;no;yes;249;4
889;3571;33;214;4;14;yes;no;yes;249;6
890;4575;33;214;4;14;no;no;yes;249;6
891;4379;66;450;8;15;no;no;yes;249;4
892;5548;33;452;16;14;yes;no;yes;249;2
893;2226;33;107;4;14;no;no;yes;249;2
894;5040;25;170;4;15;no;no;yes;249;3
895;1864;66;340;8;17;no;no;yes;249;1
896;2855;50;214;4;14;yes;no;yes;249;3
897;4316;25;452;16;14;no;no;yes;249;2
898;4854;33;452;16;14;no;no;yes;249;2
899;4143;33;214;4;15;no;no;yes;249;2
900;2461;25;340;8;15;no;no;yes;249;4
901;1889;66;1370;8;14;no;no;yes;249;6
902;4384;66;320;8;15;yes;yes;yes;249;5
903;3061;33;452;16;15;no;no;yes;249;6
904;2989;33;120;4;14;no;no;no;249;2
905;5331;66;340;8;14;yes;no;yes;249;6
906;4770;25;120;4;14;no;no;no;249;1
907;4199;33;214;4;14;no;no;yes;249;3
908;2731;25;170;4;14;no;no;yes;249;4
909;3771;33;452;16;14;no;no;yes;249;5
910;4175;33;170;4;14;no;no;yes;249;4
911;3479;66;452;16;14;no;no;yes;249;6
912;5083;66;250;4;15;yes;yes;yes;249;4
913;3666;66;130;4;14;no;no;yes;249;2
914;4289;66;245;8;14;no;no;yes;249;5
915;2278;33;250;4;14;yes;no;yes;249;6
916;2567;50;107;2;15;no;no;yes;249;4
917;4093;33;107;2;14;yes;no;yes;249;3
918;2563;33;120;4;14;no;no;no;249;6
919;2963;66;130;4;14;yes;no;yes;249;4
920;2053;33;210;4;14;no;no;yes;249;2
921;5515;66;340;8;14;no;no;yes;249;4
922;4707;25;120;4;14;no;no;no;249;1
923;2228;66;340;8;15;no;no;yes;249;2
924;2124;25;214;8;14;no;no;yes;249;3
925;2168;66;250;4;14;yes;no;yes;249;2
926;2444;25;214;4;14;no;no;yes;249;1
927;4010;33;250;8;15;no;no;yes;249;2
928;3511;33;250;8;15;yes;no;yes;249;1
929;3669;33;340;8;15;no;no;yes;249;1
930;3895;33;107;2;14;no;no;yes;249;6
931;5462;33;80;2;14;no;no;yes;249;3
932;3466;33;452;16;14;no;no;yes;249;5
933;2404;66;214;4;14;no;no;yes;249;1
934;3739;33;250;4;14;no;no;yes;249;2
935;3886;33;107;2;14;no;no;yes;249;6
936;2300;33;340;8;17;yes;no;yes;249;6
937;4497;66;340;8;14;no;no;yes;249;6
938;5005;50;320;8;15;no;no;yes;249;6
939;3688;25;214;4;14;yes;no;yes;249;3
940;5553;33;212;4;14;no;no;yes;249;2
941;1593;33;250;8;15;no;no;yes;249;2
942;3112;66;452;16;14;yes;no;yes;249;4
943;4009;33;130;4;14;no;no;yes;249;1
944;5373;66;107;2;14;yes;no;yes;249;2
945;5210;66;527;4;15;no;no;no;249;4
946;5081;25;340;8;14;no;no;yes;249;5
947;2735;33;210;4;14;yes;no;yes;249;4
948;4617;50;340;8;14;no;no;yes;249;2
949;4153;66;130;4;14;no;no;yes;249;6
950;5189;50;107;2;14;no;no;yes;249;4
951;5195;66;452;16;14;no;no;yes;249;2
952;2223;66;500;8;15;no;no;yes;249;2
953;4055;33;212;4;15;no;no;yes;249;5
954;1980;66;214;4;14;no;no;yes;249;3
955;3337;50;452;16;14;no;no;yes;249;5
956;4012;33;340;8;14;no;no;yes;249;1
957;3026;25;214;4;14;no;no;yes;249;1
958;2694;33;340;8;14;yes;no;yes;249;3
959;1529;33;212;8;14;no;no;yes;249;2
960;5029;33;452;16;14;no;no;yes;249;5
961;4390;66;340;8;15;no;no;yes;249;5
962;5487;33;212;4;14;no;no;yes;298;5
963;5393;50;320;8;15;no;no;yes;298;2
964;4800;25;107;2;14;no;no;yes;298;1
965;3626;33;426;8;14;no;no;yes;298;5
966;1660;33;540;16;14;yes;no;yes;298;1
967;2529;25;170;4;14;no;no;yes;298;5
968;2282;50;107;4;14;no;no;yes;298;3
969;1801;66;214;4;14;no;no;yes;298;3
970;4703;50;426;8;14;yes;no;yes;298;5
971;3657;50;450;8;15;no;no;yes;298;5
972;2881;25;426;8;14;yes;no;yes;298;2
973;2860;66;450;8;17;no;no;yes;298;3
974;2718;33;214;4;14;no;no;yes;298;6
975;4909;66;340;4;14;no;no;yes;298;3
976;4568;50;426;8;14;no;no;yes;298;5
977;3926;25;214;4;14;no;no;yes;298;4
978;3453;50;214;4;14;no;no;yes;298;1
979;5462;25;107;2;14;yes;no;yes;298;1
980;2523;66;210;4;14;no;no;yes;298;3
981;4276;50;107;2;14;no;no;yes;298;6
982;4189;33;1100;16;14;no;no;yes;298;4
983;4977;33;540;16;14;no;no;yes;298;5
984;2777;33;250;8;15;no;no;yes;298;3
985;4862;33;426;8;14;no;no;yes;298;5
986;3368;50;340;8;14;yes;no;yes;298;5
987;2219;66;250;4;14;yes;yes;yes;298;2
988;4534;25;214;4;14;no;no;yes;298;4
989;1545;33;210;4;14;no;no;yes;298;6
990;3066;66;214;4;14;yes;no;yes;298;5
991;4263;50;107;2;14;no;no;yes;298;2
992;3214;50;170;4;14;no;no;yes;298;5
993;5433;33;130;4;14;no;no;yes;298;2
994;5237;33;1100;16;14;yes;no;yes;298;5
995;2396;33;540;16;14;no;no;yes;298;2
996;4269;33;426;8;14;no;no;yes;298;5
997;2168;25;426;8;15;no;no;yes;298;5
998;4863;66;214;4;14;no;no;yes;298;2
999;4870;50;340;8;17;no;no;yes;298;1
1000;2213;33;107;4;14;no;no;yes;298;6
1001;4725;33;214;4;14;yes;no;yes;298;2
1002;3680;33;107;2;14;no;no;yes;298;3
1003;5299;66;250;8;15;no;no;yes;298;6
1004;3108;66;424;16;17;yes;no;yes;298;3
1005;4480;33;107;4;14;no;no;yes;298;3
1006;3740;25;120;4;14;no;no;no;298;3
1007;2660;50;130;4;14;no;no;yes;298;5
1008;4687;66;340;8;17;no;no;yes;298;2
1009;5411;25;426;8;14;no;no;yes;298;2
1010;2362;33;340;8;17;yes;no;yes;298;2
1011;3018;50;107;4;14;yes;no;yes;298;1
1012;4704;25;170;4;17;no;no;yes;298;6
1013;2620;66;250;8;15;no;no;yes;298;5
1014;5582;50;214;4;14;no;no;yes;298;3
1015;2067;25;107;4;14;no;no;yes;298;6
1016;3124;33;120;4;14;no;no;no;298;5
1017;4663;50;426;8;14;no;no;yes;298;1
1018;3083;33;107;2;15;no;no;yes;298;2
1019;3218;25;107;4;14;yes;yes;yes;298;4
1020;4087;33;250;4;14;no;no;yes;298;5
1021;4348;66;540;16;14;no;no;yes;298;6
1022;4712;33;230;4;14;no;no;yes;298;4
1023;5021;33;426;8;14;yes;no;yes;298;2
1024;3161;25;214;4;14;yes;no;yes;298;3
1025;5007;66;340;4;14;yes;no;yes;298;1
1026;2102;50;250;8;15;no;no;yes;298;2
1027;5010;33;107;2;15;no;no;yes;298;5
1028;4927;33;120;4;14;no;no;no;298;4
1029;4386;33;245;8;14;no;no;yes;298;1
1030;2826;50;540;16;14;yes;no;yes;298;1
1031;3805;50;240;4;14;no;no;no;298;2
1032;2161;50;170;4;14;no;no;yes;298;5
1033;5041;25;540;16;14;no;no;yes;298;4
1034;3015;33;340;4;14;no;no;yes;298;2
1035;4641;66;107;4;14;yes;no;yes;298;1
1036;4960;66;340;8;17;yes;no;yes;298;5
1037;3819;33;170;4;14;yes;yes;yes;298;5
1038;2901;66;540;8;15;no;no;yes;298;1
1039;3626;50;452;8;14;no;no;yes;298;4
1040;3531;66;545;8;14;no;no;yes;298;4
1041;2388;66;450;16;15;yes;no;yes;298;2
1042;3770;50;107;2;14;no;no;yes;298;6
1043;2447;50;1100;16;14;yes;no;yes;298;5
1044;5580;50;210;4;15;no;no;yes;298;5
1045;4753;33;107;2;14;no;no;yes;298;5
1046;2945;25;120;4;14;no;no;no;298;4
1047;4890;33;214;4;15;no;no;yes;298;1
1048;3220;33;452;8;14;no;no;yes;298;3
1049;2436;33;1370;8;14;no;no;yes;298;2
1050;5042;33;214;4;14;no;no;yes;298;1
1051;3394;25;540;16;14;no;no;yes;298;5
1052;4501;66;250;8;15;yes;no;yes;298;1
1053;5480;33;120;4;14;no;no;no;298;3
1054;2012;33;250;4;14;yes;yes;yes;298;4
1055;2753;25;214;4;14;no;no;yes;298;1
1056;2604;66;250;8;14;no;no;yes;298;6
1057;1958;25;120;4;14;no;no;no;298;4
1058;3888;33;214;4;14;no;no;yes;298;4
1059;1613;25;170;4;14;no;no;yes;298;1
1060;2735;33;540;16;14;no;no;yes;298;5
1061;3195;33;214;4;14;no;no;yes;298;5
1062;2483;33;170;4;14;no;no;yes;298;1
1063;3289;33;214;8;14;yes;no;yes;298;3
1064;1906;33;250;4;15;yes;yes;yes;298;1
1065;1916;33;426;8;15;no;no;yes;298;4
1066;5260;33;340;8;14;no;no;yes;298;6
1067;5058;25;107;2;15;no;no;yes;298;1
1068;5080;33;345;16;17;no;no;yes;298;5
1069;1665;50;214;4;14;no;no;yes;298;3
1070;4480;66;426;8;14;no;no;yes;298;6
1071;3660;50;426;8;14;no;no;yes;298;3
1072;1506;66;107;2;15;no;no;yes;298;5
1073;4276;25;214;8;14;no;no;yes;298;4
1074;2922;33;214;8;14;yes;yes;yes;298;3
1075;1806;50;214;4;15;no;no;yes;298;5
1076;4738;33;540;16;14;yes;no;yes;298;6
1077;2902;50;130;4;14;no;no;yes;298;1
1078;2582;33;540;16;15;no;no;yes;298;2
1079;3350;66;424;16;15;yes;no;yes;298;4
1080;3982;50;214;4;14;yes;no;yes;298;4
1081;1789;33;170;4;14;no;no;yes;298;3
1082;2587;66;527;8;15;no;no;no;298;4
1083;2678;33;107;4;14;yes;yes;yes;298;2
1084;2454;50;170;4;14;yes;yes;yes;298;5
1085;3965;25;426;8;14;no;no;yes;298;2
1086;3211;33;426;8;14;no;no;yes;298;2
1087;1878;50;340;4;14;no;no;yes;298;3
1088;5385;66;245;8;14;yes;no;yes;298;4
1089;5419;66;426;8;15;no;no;yes;298;5
1090;3484;33;80;2;14;no;no;yes;298;3
1091;4191;66;500;16;14;no;no;yes;298;3
1092;2933;33;107;8;14;no;no;yes;298;3
1093;4320;33;107;2;14;no;no;yes;298;4
1094;2068;33;426;8;14;no;no;yes;298;5
1095;2063;50;340;8;15;no;no;yes;298;4
1096;2621;25;107;2;14;no;no;yes;298;4
1097;3813;33;540;16;14;no;no;yes;298;6
1098;1561;66;107;2;14;no;no;yes;298;1
1099;5321;66;1100;16;14;no;no;yes;298;3
1100;3937;66;214;4;14;no;no;yes;298;4
1101;1529;66;250;4;15;yes;yes;yes;298;1
1102;1847;66;1370;8;14;no;no;yes;298;1
1103;4558;33;250;8;14;no;no;yes;298;1
1104;2155;66;107;2;14;no;no;yes;298;4
1105;5290;66;245;8;14;no;no;yes;298;1
1106;4944;66;214;4;14;no;no;yes;298;2
1107;5025;66;320;8;15;yes;yes;yes;298;1
1108;3071;33;340;8;14;yes;no;yes;298;5
1109;3628;33;426;8;15;no;no;yes;298;5
1110;3441;66;426;8;15;no;no;yes;298;5
1111;1578;25;214;4;14;no;no;yes;298;3
1112;3035;33;107;2;14;yes;no;yes;298;4
1113;3018;33;120;4;14;no;no;no;298;2
1114;4032;66;340;8;15;no;no;yes;298;2
1115;3343;66;120;4;14;no;no;no;298;4
1116;5342;25;214;8;14;yes;yes;yes;298;3
1117;4513;25;540;16;14;no;no;yes;298;6
1118;1824;33;452;8;14;yes;no;yes;298;6
1119;2514;66;540;16;14;no;no;yes;298;4
1120;2150;33;214;4;14;no;no;yes;298;2
1121;4307;50;540;16;15;no;no;yes;298;3
1122;5309;66;210;4;15;no;no;yes;298;5
1123;1708;66;1100;16;14;yes;no;yes;298;4
1124;4049;66;170;4;14;yes;yes;yes;298;6
1125;4958;33;107;2;14;no;no;yes;298;5
1126;1798;66;540;16;15;no;no;yes;298;3
1127;4560;66;452;8;14;yes;no;yes;298;6
1128;4309;66;345;16;15;no;no;yes;298;5
1129;4438;66;107;2;14;yes;no;yes;298;3
1130;3863;25;540;16;14;yes;no;yes;298;3
1131;2441;25;170;4;15;no;no;yes;298;4
1132;3044;66;130;4;14;yes;no;yes;298;4
1133;2680;50;452;8;14;yes;no;yes;298;2
1134;3806;25;107;8;14;no;no;yes;298;4
1135;5116;66;250;8;15;no;no;yes;298;5
1136;5131;66;250;8;17;no;no;yes;298;3
1137;5278;33;107;2;14;no;no;yes;298;3
1138;2879;33;130;4;14;no;no;yes;298;1
1139;5511;66;450;8;15;no;no;yes;298;3
1140;1824;25;107;4;14;yes;no;yes;298;3
1141;2349;25;426;8;14;no;no;yes;298;3
1142;2038;33;212;4;17;no;no;yes;298;5
1143;4792;50;340;8;17;no;no;yes;298;3
1144;2001;66;426;8;14;no;no;yes;298;1
1145;3246;66;450;8;17;no;no;yes;298;5
1146;2996;33;540;16;15;no;no;yes;298;1
1147;4686;50;540;16;14;no;no;yes;298;3
1148;3605;25;120;4;14;no;no;no;298;5
1149;2101;50;107;2;14;yes;no;yes;298;4
1150;1723;25;540;16;14;no;no;yes;298;1
